organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, aerosols:userid,aerosols:measured at,aerosols:solar measured at,aerosols:solar noon at,aerosols:observed sky color,aerosols:observed sky clarity,aerosols:associated remote sensor,aerosols:remote sensor overflight time,aerosols:remote sensor maximum elevation angle (deg),aerosols:aerosol photometer type,aerosols:aerosol photometer serial number,aerosols:aerosol optical thickness at 505nm,aerosols:transmission percent at 505nm,aerosols:wavelength data,aerosols:comments,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,21-01-2005,-1,2005-01-21T16:12:45,2005-01-21T11:00:00,2005-01-21T17:11:00,light blue,,,,,voltage derived,CAL-072,0.0619,93.99768798,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0619, transmission_percent: 94.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1448, transmission_percent: 86.5)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,17-02-2005,-1,2005-02-17T18:25:45,2005-02-17T13:09:00,2005-02-17T17:14:00,light blue,somewhat hazy,,,,voltage derived,CAL-072,0.1533,85.78723215,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1533, transmission_percent: 85.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1749, transmission_percent: 84.0)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,25-02-2005,-1,2005-02-25T17:57:00,2005-02-25T12:41:00,2005-02-25T17:13:00,blue,unusually clear,,,,voltage derived,CAL-072,0.1119,89.41336664,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1119, transmission_percent: 89.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1540, transmission_percent: 85.7)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,05-05-2005,-1,2005-05-05T15:34:00,2005-05-05T10:37:00,2005-05-05T16:57:00,light blue,somewhat hazy,,,,voltage derived,CAL-072,0.2873,75.02866091,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2873, transmission_percent: 75.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2084, transmission_percent: 81.2)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,26-10-2005,-1,2005-10-26T16:45:00,2005-10-26T12:02:00,2005-10-26T16:44:00,blue,clear,,,,voltage derived,CAL-072,0.0571,94.44996147,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0571, transmission_percent: 94.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0888, transmission_percent: 91.5)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,26-01-2006,-1,2006-01-26T17:34:15,2006-01-26T12:20:00,2006-01-26T17:12:00,light blue,clear,,,,voltage derived,CAL-072,0.148,86.24311149,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1480, transmission_percent: 86.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1510, transmission_percent: 86.0)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,17-02-2006,-1,2006-02-17T18:35:00,2006-02-17T13:18:00,2006-02-17T17:14:00,blue,clear,,,,voltage derived,CAL-072,0.0369,96.37725078,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0369, transmission_percent: 96.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0808, transmission_percent: 92.2)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,19-05-2006,-1,2006-05-19T17:37:45,2006-05-19T12:41:00,2006-05-19T16:56:00,blue,extremely hazy,,,,voltage derived,CAL-072,0.1775,83.73609993,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1775, transmission_percent: 83.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1784, transmission_percent: 83.7)]",,
226131,Warwick Elementary School (USPA9HSF),28802,Warwick Elementary School:ATM-01,40.2566,-75.0881,85,08-05-2007,-1,2007-05-08T16:45:00,2007-05-08T11:48:00,2007-05-08T16:56:00,blue,,,,,voltage derived,CAL-072,0.0326,96.79256524,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0326, transmission_percent: 96.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0465, transmission_percent: 95.5)]",,
24937416,Purdue University West Lafayette,107398,Rock Garden,40.430123,-86.915525,149,14-08-2019,26679162,2019-08-14T13:56:00,2019-08-14T08:02:00,2019-08-14T17:52:00,,,,,,calitoo,334,0.16848901,84.49405489,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1863, transmission_percent: 83.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1483, transmission_percent: 86.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1315, transmission_percent: 87.7)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,17-04-2006,-1,2006-04-17T19:40:45,2006-04-17T12:40:00,2006-04-17T18:59:00,blue,somewhat hazy,,,,voltage derived,CAL-026,0.1216,88.55024987,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1216, transmission_percent: 88.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0877, transmission_percent: 91.6)]","Our first aerosol measurements!  Only 1 3/4 years after training!  Beautiful spring day, although there is a noted haze near the horizon - no known source that we are aware of at this time.    Relative humidity was taken from the Fort Collins weather station located 1.5 mile NE of our site, posted at 13:40pm MDST.  The RH was 14.3% and the station barametric pressure was measured at 24.638 inches of Hg - converts to 823 mbar.    Correction on May 8, 2006 - mbar should be 834",
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,19-04-2006,-1,2006-04-19T19:21:08,2006-04-19T12:21:00,2006-04-19T18:59:00,blue,clear,,,,voltage derived,CAL-026,0.0512,95.00886338,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0512, transmission_percent: 95.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0545, transmission_percent: 94.7)]","We have picked up the pace on the readings this time as suggested.  Also the case temp stayed constant.  RH and barometric pressure are from the CSU weather station on-line.  12.9% RH and station pressure of 24.994 inches Hg, converts to 835 mbar. (Corrected 5/8/06 - should be 846 mbar)",
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,20-04-2006,-1,2006-04-20T19:25:00,2006-04-20T12:25:00,2006-04-20T18:59:00,blue,clear,,,,voltage derived,CAL-026,0.0727,92.98797521,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0727, transmission_percent: 93.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0673, transmission_percent: 93.5)]",uploaded 5/8/06 - measurements were pretty smooth and consistant.,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,21-04-2006,-1,2006-04-21T19:16:00,2006-04-21T12:17:00,2006-04-21T18:59:00,blue,clear,,,,voltage derived,CAL-026,0.1017,90.33005012,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1017, transmission_percent: 90.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0927, transmission_percent: 91.2)]",Don't know why the sudden rise at the end of both green and red channels.  Data collection went well - we're getting better at this!  I am not looking forward to doing this on my own in the summer - I may bring a tape recorder and dictate then record.,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,27-04-2006,-1,2006-04-27T19:24:40,2006-04-27T12:27:00,2006-04-27T18:58:00,blue,somewhat hazy,,,,voltage derived,CAL-026,0.1429,86.68407486,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1429, transmission_percent: 86.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1134, transmission_percent: 89.3)]","A slight rise in temp and also a slight rise in the green and red readings.  Not a great temp change, only 2 C.",
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,01-05-2006,-1,2006-05-01T19:51:25,2006-05-01T12:54:00,2006-05-01T18:57:00,blue,somewhat hazy,,,,voltage derived,CAL-026,0.2074,81.26945072,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2074, transmission_percent: 81.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1640, transmission_percent: 84.9)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,12-05-2006,-1,2006-05-12T19:25:00,2006-05-12T12:28:00,2006-05-12T18:56:00,blue,clear,,,,voltage derived,CAL-026,0.1022,90.28489638,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1022, transmission_percent: 90.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0842, transmission_percent: 91.9)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,14-05-2006,-1,2006-05-14T19:30:20,2006-05-14T12:34:00,2006-05-14T18:56:00,blue,clear,,,,voltage derived,CAL-026,0.1242,88.32031826,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1242, transmission_percent: 88.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0931, transmission_percent: 91.1)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,15-05-2006,-1,2006-05-15T19:59:23,2006-05-15T13:03:00,2006-05-15T18:56:00,blue,clear,,,,voltage derived,CAL-026,0.121,88.60339596,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1210, transmission_percent: 88.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0985, transmission_percent: 90.6)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,16-05-2006,-1,2006-05-16T19:19:07,2006-05-16T12:23:00,2006-05-16T18:56:00,blue,clear,,,,voltage derived,CAL-026,0.0689,93.34200174,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0689, transmission_percent: 93.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0512, transmission_percent: 95.0)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,24-05-2006,-1,2006-05-24T19:15:19,2006-05-24T12:18:00,2006-05-24T18:57:00,blue,clear,,,,voltage derived,CAL-026,0.106,89.94246481,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1060, transmission_percent: 90.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0515, transmission_percent: 95.0)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,04-06-2006,-1,2006-06-04T19:27:00,2006-06-04T12:28:00,2006-06-04T18:58:00,blue,clear,,,,voltage derived,CAL-026,0.113,89.31506601,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1130, transmission_percent: 89.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0802, transmission_percent: 92.3)]",,
249021,Rocky Mountain High School,20080,RMHS School-Yard Plot LTER:ATM-01,40.5472,-105.102,1567.8,14-06-2006,-1,2006-06-14T19:55:35,2006-06-14T12:55:00,2006-06-14T19:00:00,blue,clear,,,,voltage derived,CAL-026,0.0792,92.38551349,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0792, transmission_percent: 92.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0858, transmission_percent: 91.8)]","Photometer was kept cool inside case just prior to observations.  Even though we collected the data in just over 3 minutes, the case increased 7.9 C due to the extreme warm temperature during the observation.  Can we assume the case increased in temperature at a fairly steady rate?  Does the 7.9 C change invalidate the measurements?",
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,24-11-2003,-1,2003-11-24T17:14:23,2003-11-24T12:31:00,2003-11-24T16:44:00,light blue,clear,Terra,2003-11-24T11:21:46,42,voltage derived,RG8-200,0.1459,86.42441233,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1459, transmission_percent: 86.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2103, transmission_percent: 82.0)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,01-12-2003,-1,2003-12-01T17:15:17,2003-12-01T12:29:00,2003-12-01T16:46:00,pale blue,clear,,,,voltage derived,RG8-200,0.3747,68.74954965,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3747, transmission_percent: 68.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.3667, transmission_percent: 69.7)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,03-12-2003,-1,2003-12-03T17:34:51,2003-12-03T12:48:00,2003-12-03T16:47:00,light blue,clear,,,,voltage derived,RG8-200,0.0802,92.29317416,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0802, transmission_percent: 92.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0804, transmission_percent: 92.3)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,08-12-2003,-1,2003-12-08T17:09:00,2003-12-08T12:20:00,2003-12-08T16:49:00,blue,clear,,,,voltage derived,RG8-200,0.0833,92.00750833,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0833, transmission_percent: 92.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0737, transmission_percent: 92.9)]","About one foot of snow on the ground. I'm unsure that this would effect anything, but nevertheless...",
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,12-12-2003,-1,2003-12-12T17:11:20,2003-12-12T12:20:00,2003-12-12T16:51:00,blue,clear,,,,voltage derived,RG8-200,0.0832,92.01670954,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0832, transmission_percent: 92.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0776, transmission_percent: 92.5)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,15-01-2004,-1,2004-01-15T18:40:00,2004-01-15T13:32:00,2004-01-15T17:06:00,blue,clear,,,,voltage derived,RG8-200,0.0539,94.75268544,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0539, transmission_percent: 94.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0604, transmission_percent: 94.2)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,16-01-2004,-1,2004-01-16T17:26:56,2004-01-16T12:18:00,2004-01-16T17:07:00,blue,clear,,,,voltage derived,RG8-200,0.1354,87.33664952,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1354, transmission_percent: 87.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1085, transmission_percent: 89.7)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,20-01-2004,-1,2004-01-20T17:50:19,2004-01-20T12:40:00,2004-01-20T17:08:00,,,,,,voltage derived,RG8-200,0.1006,90.42946784,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1006, transmission_percent: 90.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1029, transmission_percent: 90.2)]",About 3-5 inches of snow on the ground,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,21-01-2004,-1,2004-01-21T17:23:32,2004-01-21T12:13:00,2004-01-21T17:08:00,blue,clear,,,,voltage derived,RG8-200,0.064,93.80049995,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0640, transmission_percent: 93.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0739, transmission_percent: 92.9)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,23-01-2004,-1,2004-01-23T16:58:10,2004-01-23T11:47:00,2004-01-23T17:09:00,blue,clear,,,,voltage derived,RG8-200,0.1069,89.86155301,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1069, transmission_percent: 89.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1055, transmission_percent: 90.0)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,11-02-2004,-1,2004-02-11T16:52:50,2004-02-11T11:39:00,2004-02-11T17:11:00,blue,clear,,,,voltage derived,RG8-200,0.1362,87.26680814,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1362, transmission_percent: 87.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1286, transmission_percent: 88.0)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,18-02-2004,-1,2004-02-18T21:20:30,2004-02-18T16:06:00,2004-02-18T17:11:00,blue,clear,,,,voltage derived,RG8-200,0.1223,88.48828638,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1223, transmission_percent: 88.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1510, transmission_percent: 86.0)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,03-03-2004,-1,2004-03-03T16:45:40,2004-03-03T11:34:00,2004-03-03T17:09:00,blue,clear,,,,voltage derived,RG8-200,0.1636,84.90815866,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1636, transmission_percent: 84.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1414, transmission_percent: 86.8)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,15-03-2004,-1,2004-03-15T16:48:51,2004-03-15T11:40:00,2004-03-15T17:06:00,,,,,,voltage derived,RG8-200,0.204,81.54623712,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2040, transmission_percent: 81.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1598, transmission_percent: 85.2)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,22-03-2004,-1,2004-03-22T16:58:23,2004-03-22T11:52:00,2004-03-22T17:04:00,blue,clear,,,,voltage derived,RG8-200,0.1487,86.18276244,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1487, transmission_percent: 86.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1008, transmission_percent: 90.4)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,23-03-2004,-1,2004-03-23T16:48:30,2004-03-23T11:43:00,2004-03-23T17:04:00,blue,clear,,,,voltage derived,RG8-200,0.1622,85.02711333,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1622, transmission_percent: 85.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1056, transmission_percent: 90.0)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,05-04-2004,-1,2004-04-05T16:09:00,2004-04-05T11:08:00,2004-04-05T17:00:00,blue,clear,,,,voltage derived,RG8-200,0.1623,85.01861104,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1623, transmission_percent: 85.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1304, transmission_percent: 87.8)]",,
171949,Chatham High School,26074,CHS aerosol:ATM-01,40.7319,-74.4018,133.4,06-04-2004,-1,2004-04-06T15:55:36,2004-04-06T10:55:00,2004-04-06T16:59:00,blue,clear,,,,voltage derived,RG8-200,0.1187,88.80741831,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1187, transmission_percent: 88.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1083, transmission_percent: 89.8)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,26-04-2018,42131235,2018-04-26T15:15:00,2018-04-26T10:22:00,2018-04-26T16:53:00,,,Terra,2018-04-26T15:21:00,,calitoo,214,0.089640646,91.42596688,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0928, transmission_percent: 91.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0835, transmission_percent: 92.0); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0823, transmission_percent: 92.1)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,01-05-2018,42131235,2018-05-01T18:15:00,2018-05-01T13:22:00,2018-05-01T16:52:00,,,AQUA,2018-05-01T17:20:00,,calitoo,214,0.18271359,83.30067032,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2018, transmission_percent: 81.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1663, transmission_percent: 84.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1430, transmission_percent: 86.7)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,08-05-2018,42131235,2018-05-08T13:40:00,2018-05-08T08:48:00,2018-05-08T16:52:00,,,terra,2018-05-08T11:46:00,,calitoo,214,0.149134262,86.14534463,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1620, transmission_percent: 85.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1364, transmission_percent: 87.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1216, transmission_percent: 88.6)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,09-05-2018,42131235,2018-05-09T14:26:00,2018-05-09T09:34:00,2018-05-09T16:52:00,,,terra,2018-05-09T16:28:00,,calitoo,214,0.208159326,81.2077641,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2338, transmission_percent: 79.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1840, transmission_percent: 83.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1563, transmission_percent: 85.5)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,24-05-2018,42131235,2018-05-24T15:19:00,2018-05-24T10:27:00,2018-05-24T16:52:00,,,TERRA,2018-05-24T15:46:00,,calitoo,214,0.103251452,90.19001605,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1113, transmission_percent: 89.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0903, transmission_percent: 91.4); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0858, transmission_percent: 91.8)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,25-05-2018,42131235,2018-05-25T15:22:00,2018-05-25T10:30:00,2018-05-25T16:52:00,,,TERRA,2018-05-25T12:28:00,,calitoo,214,0.407398404,66.53790476,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.4550, transmission_percent: 63.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3688, transmission_percent: 69.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3102, transmission_percent: 73.3)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,25-10-2018,42131235,2018-10-25T17:21:00,2018-10-25T12:43:00,2018-10-25T16:39:00,,,AQUA,2018-10-25T18:02:00,,calitoo,214,0.045762141,95.52691543,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0472, transmission_percent: 95.4); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0385, transmission_percent: 96.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0424, transmission_percent: 95.8)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,30-10-2018,42131235,2018-10-30T17:15:00,2018-10-30T12:37:00,2018-10-30T16:39:00,,,Terra,2018-10-30T16:40:00,,calitoo,214,0.043991652,95.69619464,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0450, transmission_percent: 95.6); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0365, transmission_percent: 96.4); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0416, transmission_percent: 95.9)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,01-11-2018,42131235,2018-11-01T17:26:00,2018-11-01T12:48:00,2018-11-01T16:39:00,,,Terra,2018-11-01T16:28:00,,calitoo,214,0.163844562,84.88739589,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1838, transmission_percent: 83.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1418, transmission_percent: 86.8); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1234, transmission_percent: 88.4)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,31-01-2019,42131235,2019-01-31T18:30:00,2019-01-31T13:19:00,2019-01-31T17:08:00,,,AQUA,2019-01-31T13:44:00,,calitoo,214,0.075131823,92.76211969,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0780, transmission_percent: 92.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0713, transmission_percent: 93.1); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0685, transmission_percent: 93.4)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,04-02-2019,42131235,2019-02-04T15:30:00,2019-02-04T10:18:00,2019-02-04T17:09:00,,,TERRA,2019-02-04T15:45:00,,calitoo,214,0.101844889,90.31696319,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1148, transmission_percent: 89.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0863, transmission_percent: 91.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0758, transmission_percent: 92.7)]",,
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,05-02-2019,42131235,2019-02-05T18:18:00,2019-02-05T13:06:00,2019-02-05T17:09:00,,,AQUA,2019-02-05T18:08:00,,calitoo,214,0.15619125,85.539558,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1756, transmission_percent: 83.9); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1355, transmission_percent: 87.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1170, transmission_percent: 89.0)]","It was difficult to tell if there were clouds partially blocking the sun, or if there was haze. The weather report said that the air quality was ""unhealthy for sensitive groups,"" so we wanted to send in our measurements in the event that the higher AOT is related to aerosol presence.",
42131682,Lexington School for the Deaf,127080,Lexington School for the Deaf,40.7622,-73.8944,9.5,28-02-2019,42131235,2019-02-28T18:15:00,2019-02-28T13:04:00,2019-02-28T17:08:00,,,AQUA,2019-02-28T18:14:00,,calitoo,214,0.080879283,92.23050225,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0874, transmission_percent: 91.6); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0700, transmission_percent: 93.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0668, transmission_percent: 93.5)]",,
