,gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
9487,1838014351,"Canis latrans Say, 1823",36.774095,-121.39426200000001,5,4,2018,1.0,12.7,6.2,0.43533062200000006,64.70507022
9488,1838013708,"Canis latrans Say, 1823",35.187053000000006,-106.692673,5,4,2018,21.6,10.4,6.2,0.43533062200000006,64.70507022
9489,1838011810,"Canis latrans Say, 1823",33.17348,-116.100923,5,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9490,1838011802,"Canis latrans Say, 1823",33.174164000000005,-116.09907700000001,5,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9491,1838011790,"Canis latrans Say, 1823",33.174787,-116.101895,5,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9492,1838011769,"Canis latrans Say, 1823",33.174566999999996,-116.101982,5,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9496,1837784389,"Canis latrans Say, 1823",33.063935,-116.88263799999999,25,3,2017,57.6,8.9,10.6,0.102305817,90.27534324
9497,1837780857,"Canis latrans Say, 1823",40.089513000000004,-105.217367,5,4,2018,21.6,10.4,6.2,0.142150011,86.74911136
9499,1837780047,"Canis latrans Say, 1823",41.837555,-88.225649,5,4,2018,69.7,6.0,10.4,0.141727865,86.78573987
9500,1837779809,"Canis latrans Say, 1823",33.189908,-116.32383100000001,4,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9501,1837779672,"Canis latrans Say, 1823",33.175231,-116.098995,5,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9502,1837779643,"Canis latrans Say, 1823",33.175632,-116.09904099999999,5,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9503,1837779425,"Canis latrans Say, 1823",27.669421999999997,-97.32585300000001,5,4,2018,19.6,15.9,10.4,0.1313,87.69546485
9507,1837769003,"Canis latrans Say, 1823",33.365727,-116.417483,3,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9508,1837768971,"Canis latrans Say, 1823",33.365743,-116.41718999999999,3,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9509,1837768862,"Canis latrans Say, 1823",32.908846000000004,-117.205777,18,4,2013,10.3,7.0,15.3,1.3888,24.93743744
9510,1837768812,"Canis latrans Say, 1823",33.362383,-116.40846699999999,3,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9512,1837766298,"Canis latrans Say, 1823",47.241509,-122.492124,31,12,2017,110.7,4.3,0.9,0.48374891799999997,61.64679666
9515,1837761999,"Canis latrans Say, 1823",34.269884999999995,-118.36398500000001,1,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9516,1837761498,"Canis latrans Say, 1823",33.1805,-116.327344,1,4,2018,1.0,18.0,6.2,0.43533062200000006,64.70507022
9517,1837757567,"Canis latrans Say, 1823",38.052341999999996,-122.80780800000001,1,4,2018,1.0,12.7,6.2,0.43533062200000006,64.70507022
9518,1837756542,"Canis latrans Say, 1823",39.928728,-105.18115700000001,1,4,2018,21.6,10.4,6.2,0.142150011,86.74911136
9544,1837080096,"Canis latrans Say, 1823",32.896678,-116.468328,25,3,2017,57.6,8.9,10.6,0.102305817,90.27534324
9550,1837076388,"Canis latrans Say, 1823",42.338207000000004,-88.35364399999999,29,11,2017,57.7,4.1,10.3,0.282751315,75.37072002
9573,1837061434,"Canis latrans Say, 1823",38.123340999999996,-122.93578400000001,22,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
9574,1837061381,"Canis latrans Say, 1823",38.118438,-122.898455,22,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
9581,1836691814,"Canis latrans Say, 1823",36.923266999999996,-121.58903500000001,13,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
9582,1836691755,"Canis latrans Say, 1823",33.82869,-118.34219099999999,11,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
9583,1836691643,"Canis latrans Say, 1823",37.538045000000004,-113.721153,8,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
9585,1836684515,"Canis latrans Say, 1823",41.156813,-75.15675,23,4,2017,100.4,15.7,14.9,0.0766,92.62602836
9586,1836678340,"Canis latrans Say, 1823",41.243278000000004,-77.699347,19,5,2016,119.7,16.3,14.6,0.1915,82.57196251
9588,1836673667,"Canis latrans Say, 1823",41.469893,-81.863575,24,11,2017,57.7,6.0,10.3,0.282751315,75.37072002
9594,1836667870,"Canis latrans Say, 1823",38.581185,-122.47384,28,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
9596,1836667396,"Canis latrans Say, 1823",38.429339,-122.466494,17,5,2017,29.4,14.8,18.4,0.06560363799999999,93.65019846
9598,1836667237,"Canis latrans Say, 1823",38.555407,-122.45456899999999,30,5,2017,29.4,14.8,18.4,0.06560363799999999,93.65019846
9672,1836645740,"Canis latrans Say, 1823",34.092290999999996,-99.27246099999999,2,10,2017,132.9,20.2,6.7,0.1299,87.81832449
9727,1836638549,"Canis latrans Say, 1823",33.661215999999996,-117.840428,25,4,2017,100.8,9.9,8.3,0.056532843,94.50354463
9728,1836638497,"Canis latrans Say, 1823",34.789649,-118.115925,18,8,2016,170.0,25.2,26.7,0.065,93.70674634
9729,1836638441,"Canis latrans Say, 1823",33.709281,-118.041325,30,6,2016,134.4,17.1,17.3,0.253424582,77.61382776
9730,1836638183,"Canis latrans Say, 1823",33.873415,-115.90099199999999,15,10,2016,13.4,21.5,23.6,0.13325168199999998,87.52447809
9736,1836632345,"Canis latrans Say, 1823",36.678968,-121.773575,3,1,2016,101.7,13.4,-0.9,-0.2627,101.0
9741,1836628406,"Canis latrans Say, 1823",41.665154,-87.53339799999999,15,2,2015,14.6,-11.2,-1.5,0.0492,95.19907125
9749,1836617750,"Canis latrans Say, 1823",32.22238,-110.721796,3,9,2013,33.0,18.9,30.1,0.1193,88.75414984
9763,1836604878,"Canis latrans Say, 1823",37.896618,-122.631599,24,11,2017,2.5,19.1,2.8,0.025823900000000004,97.45066848
9809,1831236620,"Canis latrans Say, 1823",39.154077,-76.895027,12,10,2017,44.2,18.7,17.1,0.05641998,94.5142112
9823,1831218942,"Canis latrans Say, 1823",40.965488,-112.176425,15,2,2015,31.5,-2.2,1.1,1.4619,23.17954447
9829,1831214823,"Canis latrans Say, 1823",38.239038,-120.79612,28,1,2017,25.2,12.1,5.1,0.3495,70.50405219
9846,1831203276,"Canis latrans Say, 1823",36.993567999999996,-122.041905,19,4,2017,100.8,9.9,8.3,0.056532843,94.50354463
9859,1831198028,"Canis latrans Say, 1823",36.967569,-122.064049,3,12,2016,22.1,13.5,-1.2,0.1588,85.31669753
9862,1831195779,"Canis latrans Say, 1823",35.441285,-80.636387,30,10,2017,27.2,15.7,17.1,0.05641998,94.5142112
9863,1831195754,"Canis latrans Say, 1823",35.440988,-80.636344,21,6,2016,134.4,23.1,19.7,0.253424582,77.61382776
9864,1831195603,"Canis latrans Say, 1823",35.440883,-80.63655899999999,19,6,2016,134.4,23.1,19.7,0.253424582,77.61382776
9865,1831195585,"Canis latrans Say, 1823",35.440917999999996,-80.63664399999999,15,11,2016,17.4,11.0,11.2,0.070891357,93.15630941
9866,1831195465,"Canis latrans Say, 1823",35.412347,-80.566263,13,12,2015,104.0,10.3,10.5,0.0391,96.16545389
9867,1831195458,"Canis latrans Say, 1823",35.362229,-80.624274,22,11,2015,54.2,11.7,12.1,-1.3465,101.0
9868,1831194736,"Canis latrans Say, 1823",35.236681,-80.515344,19,2,2017,29.0,16.6,6.8,0.063847572,93.81479885
9869,1831194575,"Canis latrans Say, 1823",35.236506,-80.515709,10,2,2017,29.0,16.6,6.8,0.063847572,93.81479885
9872,1831192486,"Canis latrans Say, 1823",42.330556,-72.522453,26,12,2017,30.3,-3.0,8.5,0.5698625979999999,56.56031483
9874,1831192271,"Canis latrans Say, 1823",42.330556,-72.522453,25,12,2017,30.3,-3.0,8.5,0.5698625979999999,56.56031483
9882,1831191400,"Canis latrans Say, 1823",42.327971999999995,-72.54305,21,12,2017,30.3,-3.0,8.5,0.5698625979999999,56.56031483
9885,1831190853,"Canis latrans Say, 1823",35.413624,-80.565104,7,1,2017,152.4,5.1,5.8,0.028281132,97.21150361
9888,1831188981,"Canis latrans Say, 1823",32.87358,-95.440155,30,12,2017,11.5,9.0,6.0,0.1676,84.56920439
9894,1831187411,"Canis latrans Say, 1823",35.029115000000004,-120.46838400000001,29,1,2017,25.2,12.1,5.1,0.3495,70.50405219
9906,1831182116,"Canis latrans Say, 1823",37.792307,-122.478876,7,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
9910,1831180255,"Canis latrans Say, 1823",28.276039,-96.82800300000001,24,8,2016,169.5,27.9,26.7,0.065,93.70674634
9922,1831173142,"Canis latrans Say, 1823",45.860363,-84.866458,22,11,2017,117.1,4.1,10.3,0.385315281,68.02361371
9932,1831137899,"Canis latrans Say, 1823",44.783596,-123.209677,31,5,2017,29.4,14.8,18.4,0.06560363799999999,93.65019846
9961,1807324703,"Canis latrans Say, 1823",34.103444,-118.24117199999999,8,12,2017,0.0,17.7,0.9,0.1522,85.88165003
9962,1807324607,"Canis latrans Say, 1823",38.075,-122.86972,10,6,2006,17.2,20.7,22.9,0.0792,92.38551349
9973,1807318285,"Canis latrans Say, 1823",35.254488,-97.406109,28,10,2017,132.9,20.2,6.7,0.1299,87.81832449
9975,1807317484,"Canis latrans Say, 1823",40.357454,-105.61349299999999,17,9,2008,130.0,20.5,19.9,0.1742,84.01288551
9983,1807309873,"Canis latrans Say, 1823",44.708613,-110.627174,28,9,2016,117.8,13.8,13.8,0.935,39.25858655
9984,1807308865,"Canis latrans Say, 1823",37.505626,-120.10078999999999,11,3,2017,57.6,8.9,10.6,0.102305817,90.27534324
9991,1807305378,"Canis latrans Say, 1823",47.672732,-121.922366,27,12,2017,110.7,4.3,0.9,0.48374891799999997,61.64679666
10002,1807297968,"Canis latrans Say, 1823",34.88635,-118.688553,20,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
10005,1807295918,"Canis latrans Say, 1823",36.163201,-120.77573100000001,25,9,2017,3.5,23.8,15.7,0.3847,68.0654802
10007,1807293647,"Canis latrans Say, 1823",37.83125,-122.524588,5,11,2016,46.2,19.4,17.5,0.023639088,97.6638127
10013,1807288485,"Canis latrans Say, 1823",42.611202,-71.574515,4,3,2017,41.9,2.5,8.0,-0.1861,101.0
10014,1807287347,"Canis latrans Say, 1823",35.127245,-106.732478,17,12,2017,11.5,8.8,6.0,0.1676,84.56920439
10019,1807270627,"Canis latrans Say, 1823",37.720423,-119.65201299999998,24,8,2004,0.0,28.3,35.0,0.1828,83.29347259999999
10020,1807270528,"Canis latrans Say, 1823",38.576111,-121.34555800000001,9,10,2016,13.4,22.3,23.6,0.13325168199999998,87.52447809
10021,1807207549,"Canis latrans Say, 1823",36.002306,-106.838718,6,5,2017,99.7,21.7,14.3,0.06560363799999999,93.65019846
10024,1806374330,"Canis latrans Say, 1823",33.775672,-118.330597,12,2,2016,12.9,18.8,1.8,-1.6768,101.0
10030,1806372335,"Canis latrans Say, 1823",42.413638,-71.510758,22,9,2017,74.5,19.4,23.2,0.0414,95.94452751
10044,1806366050,"Canis latrans Say, 1823",33.184568,-117.04855800000001,3,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10052,1806364372,"Canis latrans Say, 1823",33.776585,-118.330436,26,9,2017,3.5,23.8,15.7,0.3847,68.0654802
10064,1806354826,"Canis latrans Say, 1823",33.756215999999995,-106.89401699999999,18,12,2005,21.4,1.6,0.1,0.0478,95.33244329
10098,1806331454,"Canis latrans Say, 1823",45.556985,-123.94878600000001,16,12,2017,35.6,4.6,0.9,0.48374891799999997,61.64679666
10099,1806324859,"Canis latrans Say, 1823",37.183196,-121.995497,16,4,2017,100.8,9.9,8.3,0.056532843,94.50354463
10100,1806324120,"Canis latrans Say, 1823",41.233978,-73.528696,1,2,2017,25.0,6.3,6.8,0.1021,90.29392532
10101,1806322699,"Canis latrans Say, 1823",38.078185,-122.95363300000001,19,6,2016,134.4,17.1,17.3,0.253424582,77.61382776
10106,1805418473,"Canis latrans Say, 1823",38.227043,-122.98172199999999,7,11,2017,2.5,19.1,2.8,0.025823900000000004,97.45066848
10115,1805414552,"Canis latrans Say, 1823",36.684064,-121.78045,24,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10116,1805412790,"Canis latrans Say, 1823",42.061656,-71.090212,13,11,2017,35.1,7.8,9.2,0.140913536,86.85644081
10117,1805412760,"Canis latrans Say, 1823",42.062166,-71.089439,31,10,2017,121.4,17.7,18.4,0.0705,93.19277395
10124,1805407289,"Canis latrans Say, 1823",40.405347,-105.582778,21,5,2007,38.5,19.1,29.7,0.1499,86.07940515
10125,1805407284,"Canis latrans Say, 1823",40.404301000000004,-105.580031,21,5,2007,38.5,19.1,29.7,0.1499,86.07940515
10126,1805407129,"Canis latrans Say, 1823",40.39771,-105.58031499999998,16,5,2007,38.5,19.1,29.7,0.1499,86.07940515
10134,1805402206,"Canis latrans Say, 1823",40.388567,-105.548907,12,3,2003,41.0,8.1,11.9,0.1172,88.94072939
10135,1805402172,"Canis latrans Say, 1823",40.388124,-105.552327,11,3,2003,41.0,8.1,11.9,0.1172,88.94072939
10136,1805400432,"Canis latrans Say, 1823",32.206425,-110.68840700000001,17,12,2016,22.1,13.5,-1.2,0.1588,85.31669753
10138,1805397681,"Canis latrans Say, 1823",44.662149,-111.10410900000001,14,5,2017,78.2,14.0,14.3,0.06560363799999999,93.65019846
10152,1805384687,"Canis latrans Say, 1823",38.012938,-122.55355800000001,27,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10154,1805382494,"Canis latrans Say, 1823",33.801134999999995,-98.387435,23,12,2017,11.5,8.8,6.0,0.1676,84.56920439
10155,1805380559,"Canis latrans Say, 1823",29.127487,-103.242538,5,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10156,1805378791,"Canis latrans Say, 1823",48.148478999999995,-114.277575,31,12,2017,110.7,-5.8,0.9,0.48374891799999997,61.64679666
10157,1805377373,"Canis latrans Say, 1823",38.044119,-122.74885400000001,22,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10158,1805377370,"Canis latrans Say, 1823",38.044145,-122.74883899999999,21,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10160,1805376010,"Canis latrans Say, 1823",44.713117,-73.342913,31,12,2017,22.4,-2.6,8.5,0.5698625979999999,56.56031483
10161,1805374771,"Canis latrans Say, 1823",35.825237,-116.21933,25,10,2013,51.9,9.9,14.9,0.0754,92.73724631
10162,1805373786,"Canis latrans Say, 1823",36.163356,-115.325128,22,11,2017,2.5,19.1,2.8,0.025823900000000004,97.45066848
10163,1805373451,"Canis latrans Say, 1823",36.168688,-115.18737800000001,11,11,2017,2.5,19.1,2.8,0.025823900000000004,97.45066848
10164,1805372973,"Canis latrans Say, 1823",36.141858,-115.435363,26,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
10165,1805372714,"Canis latrans Say, 1823",36.077514,-114.99693300000001,16,10,2017,1.0,23.4,17.3,0.037841622000000005,96.28654258
10166,1805368970,"Canis latrans Say, 1823",44.955625,-110.529827,30,4,2017,100.8,8.4,8.3,0.490221333,61.24908149
10171,1802794416,"Canis latrans Say, 1823",38.167398999999996,-122.936026,17,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10173,1802792195,"Canis latrans Say, 1823",35.605952,-83.808861,19,12,2017,130.2,6.4,8.5,0.104956793,90.03634237
10174,1802790709,"Canis latrans Say, 1823",43.790428000000006,-110.68176299999999,28,9,2016,117.8,13.8,13.8,0.935,39.25858655
10179,1802783671,"Canis latrans Say, 1823",36.521699,-121.145595,5,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10180,1802783366,"Canis latrans Say, 1823",40.435157000000004,-121.86998999999999,23,12,2017,35.6,4.6,0.9,0.48374891799999997,61.64679666
10181,1802780824,"Canis latrans Say, 1823",33.796719,-106.88002900000001,8,12,2004,36.0,13.8,8.2,0.0943,91.00097184
10184,1802779395,"Canis latrans Say, 1823",33.709281,-118.041325,29,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10185,1802777375,"Canis latrans Say, 1823",42.695159000000004,-75.52510500000001,18,4,2016,48.6,8.9,12.0,0.2899,74.83383977
10186,1802776879,"Canis latrans Say, 1823",37.564066,-119.96858200000001,29,12,2017,0.0,17.7,0.9,0.48374891799999997,61.64679666
10187,1802776875,"Canis latrans Say, 1823",37.564066,-119.96858200000001,29,12,2017,0.0,17.7,0.9,0.48374891799999997,61.64679666
10188,1802776865,"Canis latrans Say, 1823",37.559225,-119.966301,25,12,2017,0.0,17.7,0.9,0.48374891799999997,61.64679666
10195,1802771742,"Canis latrans Say, 1823",37.770801,-122.463698,19,1,2016,101.7,13.4,-0.9,-0.2627,101.0
10201,1802763190,"Canis latrans Say, 1823",38.224634,-122.588053,31,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10202,1802763160,"Canis latrans Say, 1823",38.196573,-122.96404799999999,25,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10204,1802762104,"Canis latrans Say, 1823",33.456056,-104.401675,5,11,2012,27.6,8.7,15.2,0.095,90.93729345
10205,1802761051,"Canis latrans Say, 1823",32.456764,-110.95999199999999,31,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
10206,1802761045,"Canis latrans Say, 1823",32.456765000000004,-110.95999099999999,27,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
10208,1802758393,"Canis latrans Say, 1823",39.971882,-105.224144,25,12,2017,1.3,-7.3,0.9,0.1676,84.56920439
10209,1802757775,"Canis latrans Say, 1823",39.969131,-105.14695,5,12,2017,1.3,-7.3,0.9,0.1676,84.56920439
10210,1802756375,"Canis latrans Say, 1823",34.11911,-118.21801799999999,31,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10211,1802751969,"Canis latrans Say, 1823",37.947571,-122.142633,28,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10212,1802751809,"Canis latrans Say, 1823",41.710628,-87.88005,30,12,2017,21.2,-2.3,8.5,0.043583694000000006,95.73524262
10213,1802749988,"Canis latrans Say, 1823",34.204681,-80.653671,22,12,2017,39.8,7.4,6.0,0.104956793,90.03634237
10214,1802748804,"Canis latrans Say, 1823",35.159775,-111.09787,19,12,2017,0.0,17.7,0.9,0.48374891799999997,61.64679666
10215,1802747636,"Canis latrans Say, 1823",37.867945,-121.943844,27,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10216,1802746017,"Canis latrans Say, 1823",37.712634,-122.486534,16,11,2014,13.1,8.4,9.3,0.1895,82.73727169
10217,1802745851,"Canis latrans Say, 1823",32.139169,-109.87943100000001,28,12,2017,0.0,17.7,6.0,0.1676,84.56920439
10218,1802743902,"Canis latrans Say, 1823",43.040253,-89.43916899999999,29,12,2017,1.0,-2.3,8.5,0.043583694000000006,95.73524262
10219,1802741449,"Canis latrans Say, 1823",41.993871999999996,-121.784306,15,12,2017,35.6,4.6,0.9,0.48374891799999997,61.64679666
10220,1802741408,"Canis latrans Say, 1823",32.455688,-110.958475,26,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
10221,1802741404,"Canis latrans Say, 1823",32.461828000000004,-110.958822,25,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
10222,1802741402,"Canis latrans Say, 1823",32.455729999999996,-110.95853799999999,26,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
10223,1802741179,"Canis latrans Say, 1823",43.040025,-89.44067199999999,28,12,2017,1.0,-2.3,8.5,0.043583694000000006,95.73524262
10224,1802741173,"Canis latrans Say, 1823",43.040043,-89.440519,28,12,2017,1.0,-2.3,8.5,0.043583694000000006,95.73524262
10225,1802740641,"Canis latrans Say, 1823",32.44689,-85.772317,28,12,2017,130.2,6.4,6.0,0.0534,94.80007363
10226,1802740597,"Canis latrans Say, 1823",29.473738,-99.205278,22,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10227,1802740181,"Canis latrans Say, 1823",40.405433,-105.623251,27,12,2017,1.3,-7.3,0.9,0.48374891799999997,61.64679666
10228,1802739044,"Canis latrans Say, 1823",37.794499,-122.457094,27,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10229,1802738677,"Canis latrans Say, 1823",44.461388,-110.83528100000001,19,12,2017,110.7,-5.8,0.9,0.48374891799999997,61.64679666
10230,1802735611,"Canis latrans Say, 1823",41.875003,-72.84938100000001,10,12,2017,30.3,0.8,8.5,0.5698625979999999,56.56031483
10231,1802735599,"Canis latrans Say, 1823",41.875075,-72.849503,10,12,2017,30.3,0.8,8.5,0.5698625979999999,56.56031483
10232,1802735341,"Canis latrans Say, 1823",26.126967999999998,-97.95325799999999,24,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10233,1802734966,"Canis latrans Say, 1823",32.316288,-108.813553,26,12,2017,0.0,17.7,6.0,0.1676,84.56920439
10235,1802733667,"Canis latrans Say, 1823",43.165269,-87.904057,26,12,2017,1.0,-2.3,8.5,0.043583694000000006,95.73524262
10236,1802733258,"Canis latrans Say, 1823",37.506264,-121.90176899999999,25,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10237,1802732574,"Canis latrans Say, 1823",38.782491,-104.83700400000001,24,12,2017,1.3,-7.3,8.5,0.1676,84.56920439
10238,1802731386,"Canis latrans Say, 1823",37.94805,-122.143368,25,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10240,1802730894,"Canis latrans Say, 1823",37.796335,-122.456861,7,11,2016,46.2,19.4,17.5,0.023639088,97.6638127
10241,1802730875,"Canis latrans Say, 1823",37.801212,-122.474139,25,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10242,1802730576,"Canis latrans Say, 1823",25.462623,-80.375105,25,12,2017,0.0,22.0,6.0,0.0534,94.80007363
10243,1802730239,"Canis latrans Say, 1823",29.596446000000004,-98.479042,25,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10244,1802728271,"Canis latrans Say, 1823",33.336113,-117.00805700000001,24,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10245,1802726609,"Canis latrans Say, 1823",41.496995,-72.70902199999999,24,12,2017,38.2,0.8,8.5,0.5698625979999999,56.56031483
10246,1802726488,"Canis latrans Say, 1823",34.143055,-118.90194699999999,23,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10247,1802725661,"Canis latrans Say, 1823",30.106865000000003,-97.292862,22,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10248,1802724881,"Canis latrans Say, 1823",37.909578,-122.608217,23,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10249,1802723744,"Canis latrans Say, 1823",31.882859999999997,-110.981076,23,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
10250,1802723625,"Canis latrans Say, 1823",32.859997,-117.008799,23,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10251,1802722835,"Canis latrans Say, 1823",39.636914000000004,-105.15096000000001,23,12,2017,1.3,-7.3,0.9,0.1676,84.56920439
10253,1802718971,"Canis latrans Say, 1823",37.801109000000004,-122.47361000000001,16,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10254,1802718968,"Canis latrans Say, 1823",37.800216999999996,-122.475197,21,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10255,1802718196,"Canis latrans Say, 1823",36.539592999999996,-121.601653,7,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10256,1802717152,"Canis latrans Say, 1823",40.088093,-105.228394,21,12,2017,1.3,-7.3,0.9,0.1676,84.56920439
10257,1802717100,"Canis latrans Say, 1823",33.036915,-116.948819,21,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10258,1802716522,"Canis latrans Say, 1823",33.19972,-115.59830500000001,19,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10259,1802716105,"Canis latrans Say, 1823",34.128056,-118.322502,20,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10260,1802713389,"Canis latrans Say, 1823",32.921946999999996,-97.093972,20,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10270,1802712453,"Canis latrans Say, 1823",36.006215999999995,-93.365443,18,12,2017,47.3,4.5,6.0,0.0534,94.80007363
10271,1802711914,"Canis latrans Say, 1823",37.1755,-120.61576399999998,19,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10272,1802711661,"Canis latrans Say, 1823",33.179021999999996,-116.311077,19,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10273,1802711135,"Canis latrans Say, 1823",33.804505,-106.891029,19,12,2017,11.5,8.8,6.0,0.1676,84.56920439
10274,1802709967,"Canis latrans Say, 1823",40.633431,-105.033395,9,12,2017,1.3,-7.3,0.9,0.1676,84.56920439
10275,1802709111,"Canis latrans Say, 1823",32.69642,-116.62698200000001,19,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10276,1802705939,"Canis latrans Say, 1823",34.101508,-118.282077,5,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10277,1802703918,"Canis latrans Say, 1823",37.741559,-122.44318500000001,17,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10278,1802703634,"Canis latrans Say, 1823",33.839605,-98.916713,17,12,2017,11.5,8.8,6.0,0.1676,84.56920439
10279,1802702407,"Canis latrans Say, 1823",45.185642,-93.080435,17,12,2017,1.0,-10.6,8.5,0.043583694000000006,95.73524262
10280,1802700488,"Canis latrans Say, 1823",38.192883,-122.898742,16,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10281,1802699889,"Canis latrans Say, 1823",37.792177,-122.45738899999999,16,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10282,1802699222,"Canis latrans Say, 1823",44.860486,-93.215094,16,12,2017,1.0,-10.6,8.5,0.043583694000000006,95.73524262
10283,1802698849,"Canis latrans Say, 1823",35.147892,-106.659219,27,5,2016,68.6,21.3,21.3,-0.0331,101.0
10284,1802698846,"Canis latrans Say, 1823",35.148468,-106.65880600000001,18,6,2016,134.4,27.3,25.5,0.253424582,77.61382776
10285,1802694041,"Canis latrans Say, 1823",31.54735,-110.377053,14,12,2017,0.0,17.7,6.0,0.1676,84.56920439
10286,1802693625,"Canis latrans Say, 1823",38.014355,-122.632227,14,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
10287,1802692933,"Canis latrans Say, 1823",43.224915,-120.89885100000001,12,12,2017,35.6,4.6,0.9,0.48374891799999997,61.64679666
10288,1802692120,"Canis latrans Say, 1823",33.175104,-116.10016999999999,23,9,2008,130.0,20.5,24.5,0.1742,84.01288551
10290,1802692092,"Canis latrans Say, 1823",32.768198999999996,-97.256749,14,12,2017,11.5,9.0,6.0,0.1676,84.56920439
10294,1802690190,"Canis latrans Say, 1823",33.084703000000005,-116.015726,13,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10295,1802690161,"Canis latrans Say, 1823",33.109587,-116.054759,13,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10296,1802690109,"Canis latrans Say, 1823",33.047343,-100.518863,12,12,2017,11.5,8.8,6.0,0.1676,84.56920439
10297,1802689982,"Canis latrans Say, 1823",33.055655,-100.531021,11,12,2017,11.5,8.8,6.0,0.1676,84.56920439
10298,1802689259,"Canis latrans Say, 1823",42.950943,-88.022521,13,12,2017,1.0,-2.3,8.5,0.043583694000000006,95.73524262
10299,1802688935,"Canis latrans Say, 1823",39.932313,-105.03788300000001,12,12,2017,1.3,-7.3,0.9,0.1676,84.56920439
10300,1802687537,"Canis latrans Say, 1823",34.377176,-119.14896599999999,1,12,2017,0.0,17.7,0.9,0.1522,85.88165003
10309,1802683794,"Canis latrans Say, 1823",37.794538,-122.45711999999999,5,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
